GeneID	X0108_DaB18_H_ea_4cell_0.9_r4.CEL	X0108_DaB23_H_ea_Blast_2.5_r4.CEL	X0207_DaB6_H_ea_4cell_r3.CEL	X0207_DaB7_H_ea_Blast1.CEL	X0207_DaB8_H_ea_Blast2.CEL	X0213_SueK.2.10_H_ea_002_8CE.CEL	X0307_DaB1_H_ea_oocyte_r1.CEL	X0307_DaB3_H_ea_oocyte_r3.CEL	X0307_DaB5_H_ea_4cell_r2.CEL	X0713_Suek.3.2_Ep_H_8C_006_11.CEL	X0713_Suek.3.3_Ep_H_8C_004_11.CEL	X1007_DaB21_H_ea_oocyte9856.CEL	X1007_DaB22_H_ea_oocyte9858.CEL	X1007_DaB4_H_ea_4cell_r1.CEL	X1007_DaB9_H_ea_Blast3.CEL
130540	4.84119485530252	4.36086144902379	3.61226040801242	4.31090941214075	4.14085178544241	4.67102031083883	3.76862540498224	5.03843600044646	5.44472335709796	3.26199664046251	3.36157955482632	4.09708079046047	4.14085178544241	4.11234205983713	4.66662346163093
130557	4.93299111082436	3.26098535959374	4.71021260529044	3.62670099027937	3.57516976926198	4.51103935887509	5.30183613762365	3.75801882997897	3.80784375625214	4.36767505297358	5.67713492412378	6.57863532639815	5.8466994767012	4.71920464010091	3.84829124072293
130574	4.65789143556759	4.18774314680035	4.56600213243943	4.18843054611493	4.12623190354234	4.56748330147315	4.23989319473911	4.68300197247406	4.49895512702861	4.44246584340971	4.32353961287326	8.37636357729927	6.35452081343419	4.18799529699149	4.22662637981077
130589	6.25462914011859	7.43115263385702	7.139105839451	6.5251773623793	8.15882474976088	6.5251773623793	7.17563023461786	6.83061570896954	6.95678545937899	6.17449803506794	6.43473937364766	5.90346899046916	6.14151522287553	6.24247722774428	7.37549979509072
1306	4.14811065798009	2.43324766266283	2.8647851946214	2.58740675941023	2.81809365665493	3.51685599057109	3.80714676518739	2.72834259432995	2.67179626997499	2.74888424027698	2.50084968816219	2.60464149040009	2.54847102829982	3.15969984904463	2.62547698656591
130612	4.75927215639373	3.47311663123994	4.03356040322023	3.81762860031278	3.63739725187938	4.81243060627404	4.40952478246414	4.33178062148168	4.19493684720158	3.04036198323314	3.25050985858297	3.47311663123994	3.20983118485871	3.81762860031278	3.9774033490721
130617	6.23136986946314	6.06756386907476	6.61690979636009	5.51134377346485	5.70018408046639	6.27852578028294	5.86488317591465	6.28302971356571	6.23264941864908	4.38579737206621	6.06577016071887	5.64453145023999	5.85097861776202	5.85097861776202	5.54796076265975
1307	5.26302272618383	4.67638966855742	4.95379105277551	5.02583388699271	4.85438813493679	6.06534283491228	5.36285568779215	5.18833594962624	5.68409223451681	4.23773132690885	4.13551650173494	4.73372362193492	4.66754316983551	4.95379105277551	4.95379105277551
130814	3.39080055906556	5.45827341631446	3.24700970560835	3.65614429510578	2.79441008482422	3.31744340511742	3.16681958537009	10.9095783066416	3.10777154835248	4.89922336426353	3.83863363248743	6.39723455593781	6.28189438575161	3.41679192676966	3.48541928403386
130827	4.17824499594995	3.65288572959026	3.70619345889919	3.82884625126389	3.75033126489207	3.94448990719787	5.16322865962993	3.66533470987614	3.58886404490771	3.48110277159908	3.3574765160515	3.42636426632219	3.34331809286529	3.66305251730239	4.45572098480049
130872	4.24881202338007	3.57357017378086	5.11123019991992	4.57119670107392	4.33949704101068	4.83727287401515	4.46355449410723	4.4820078829409	4.27645421013687	3.62081244601227	3.5141623282106	4.71259779668918	4.92264949756146	3.99610740278875	4.7208678537034
130888	5.07698385753786	4.8357886261022	4.9390848175576	4.98011000139922	4.50953642368552	4.13261310375762	4.75451846464733	4.67852624166078	4.67852624166078	3.43445022392839	5.04022005763766	4.67852624166078	4.35371324509125	4.74527356285924	4.42423951091157
130916	3.86185232018343	6.97812973453531	4.9693066521843	5.67116161631234	5.74679349447558	5.01373235038195	4.7785242821138	4.88273763079717	4.37977347171937	5.88652200261913	6.4323253787955	4.32674187175971	4.12346411691869	4.37577928730258	5.16958319079368
130940	4.11781410563098	4.19379557780657	4.08578147662815	3.92263952339423	4.07970552625753	4.70504443208253	4.98290679245221	5.00051393495119	5.09189955725867	5.05312880244356	4.40959518863079	4.47123820590853	4.14958483389899	4.02680419314272	4.2098473189988
130951	3.2609583293917	3.06141282197603	3.80086952930064	3.35639811657141	2.96905743954836	3.17617385405317	3.81933258736201	3.07170379802965	3.47524791338656	2.80131591316027	3.13174657575948	2.92593975280753	2.80613224989098	3.66717992760696	2.87586498740321
131	3.67287477478336	3.29070924401432	2.80613224989098	2.77089771221971	2.80613224989098	4.21389970371368	2.81032271110062	2.83124698925982	3.03541306988477	2.3919010995967	2.48218514690627	2.70725666792671	2.7744114475016	2.72317819087594	3.08305917491589
131034	2.98418151899262	2.80470475249589	3.2849257177099	3.2849257177099	2.9624429937032	3.94388908532779	4.06360452430981	3.28928505220284	3.4327316549524	2.73362073403807	2.80739125472758	3.09639629939423	3.68870780412244	3.43520898932285	2.99567249264989
131076	5.68532084076148	7.36795033726897	3.98382863193846	4.77996331347658	4.96813327285845	5.19588829037707	5.02905128385933	5.10210000660662	5.50076978717629	6.54500069684737	4.33685450093741	4.61393534654145	4.5382852303004	5.11589819648595	6.15300574517492
131096	2.75075986192464	2.89709685437193	3.61952093663359	3.0729835826753	3.13193812495861	3.54449679107123	3.40389978222825	2.90738783042555	3.40620972660533	2.67540856572686	2.63668389726029	3.04816589540482	3.0729835826753	3.16937545803168	3.98942524887597
131118	5.30333063822467	5.96051826430152	5.00727005545368	4.76748435928373	4.81659027324637	4.98618867186738	5.39891072031125	4.21903585604491	5.05580294315804	4.54639384975047	4.69334623607211	5.85341918478582	5.72584191735757	4.74461070700198	4.94579111330622
1312	5.49289675673036	4.57166417912955	5.53519647630334	5.27628706724777	5.13844494644406	5.25825550336484	4.75959164606413	5.85565137556819	6.33608611028005	3.80379907872084	3.72726201896665	5.28286826372372	5.01785175047213	5.54540131373541	5.1955309744987
131368	5.17148574494047	3.73968883728366	4.83446536130768	3.66927503047217	3.75641629429357	4.16665601819418	4.20987105235797	4.53544709008906	3.77952158789434	2.67540856572686	3.16866753211786	3.55753663664649	3.50180086555148	3.81045439533135	4.52439115520396
1314	3.37091187760108	3.94176790689722	3.63552682806669	3.21163358630967	3.15726176929453	3.41532275923517	4.36759249639636	3.5427225466528	3.27595823716663	3.06368185825935	5.28529207991988	3.86236313971327	3.54605100840928	3.09808296772966	3.74636114989545
131405	5.22278052858515	8.95186822287575	4.81964196331001	8.30600328870614	7.48224846189922	4.52385709329902	5.52841847561665	4.81160194177298	5.66773713113851	7.32953611811695	6.47305975410413	7.8951256985436	7.79421712290506	5.7206836012534	8.73595728618939
131408	5.88193452195067	5.50717217083312	5.4713087419135	5.21341611737045	5.03834071342794	5.65642358195644	5.6655396856726	6.3221189634201	5.56089027411099	4.40002469483043	4.23844671936272	5.39090807282698	5.40863685481705	5.6384131259449	5.39090807282698
131450	3.21504579158809	3.14268493142979	3.65598616672545	2.9359629116467	2.97660771186305	3.20010403821289	3.21417234787418	3.14261049903827	3.33944266906117	2.71580399378769	2.87409894397157	2.92593975280753	2.74854962626252	2.95218955716879	3.19465487724403
131474	3.81166916324684	6.59070035970164	4.54268099841806	5.39796988603598	5.13208645166796	5.99769012585031	4.42142837138282	4.7879503734677	4.10490660412509	3.3631658464724	3.38153694820623	3.20217824561492	3.22303740293728	4.01193968256343	5.02247817679646
1315	3.77556500163511	6.2727577755781	3.94823594673291	6.94622561414558	7.53694846483107	3.56135389646471	3.07976339778174	3.36089445236687	3.75200708520863	7.04099537138342	7.27935653124938	5.83559864885156	6.1987712753965	4.0100791362231	5.25895531326028
131544	3.18554636903764	3.13407128794347	3.16188758992535	3.53174287418513	3.63739725187938	3.08952527420407	2.92624917279212	3.47333771118637	3.11775529093531	3.25562529355623	3.95040098616648	5.8958358319497	6.36843731956706	6.24188754242357	2.93156542889153
131566	3.83679601505564	3.09054602840744	3.44686407433746	3.37556468019606	3.16834806507963	3.00976301180806	3.13679579466166	3.29794736364581	3.67205030923283	3.20524881140385	3.18876445569437	3.14680383069653	2.81573962459911	3.14777338139708	3.00941042001506
131578	5.55219190470984	4.80892217858839	4.71021260529044	4.40038371135423	4.67589291091457	5.01773559265013	4.35474789432664	4.14643192771613	5.09872481897961	3.90022017319896	3.90636708156953	4.34289606892879	4.14078795758705	4.9051796537943	4.00479925425523
131583	2.96980716990797	2.78188906041642	3.37467347876159	3.17559381943477	3.20359665183668	3.35431035756805	4.86443328212251	3.37271690072512	3.45237329469208	3.02005299256816	3.39788162117146	2.58637110737659	2.97251874612053	3.20359665183668	3.20359665183668
1316	4.22182825608728	4.48774132381292	4.60189026168833	3.92305310781734	4.6852833420205	4.10774983457716	4.2460687581286	3.99364667553693	4.95822978862984	3.64275688709845	2.99707081368598	3.75459714386953	3.70974884500647	3.99419473556197	4.09991118019538
131601	5.92269474418471	4.91359288234463	5.62834979918698	4.97598739079567	4.7762971049654	5.74239454667124	5.18187461439631	5.71550064563689	5.12862851804215	4.62895170323174	4.34550005075689	6.54956615987046	7.05416650427942	5.37945072821273	5.22128662432066
131616	6.37983753137292	5.87129811378882	5.54485499228217	5.71562115211278	4.99077681915362	6.75424114402051	5.88667810619415	6.24210897216982	5.56124699194814	4.51882627949715	4.38009539487127	5.03150759166382	5.63601997979873	5.53863302134601	5.74635059140309
1317	4.48997265495564	4.29079702338634	4.40351808497316	4.44941926755609	4.54750053830395	4.50714779194218	4.62111236299963	4.24460946922149	3.94569957470713	3.78972176049937	3.34983272312677	4.24575492937956	3.67478875746182	3.75156796053149	4.07980967184758
131870	4.98797832097857	3.43561552836606	4.71603217580962	4.20761868626922	3.98131218570305	4.3137129236306	4.22379287001776	5.09132685704304	4.27709166366491	3.42178777998009	3.74536597203887	3.75941489809053	4.02376914001216	4.12930410454696	4.13006248058648
131873	4.20974302468299	3.17676545078183	3.36032711571217	3.42468340792675	3.04109533792549	3.61245570051966	3.47021927964689	3.39398893480757	3.28230041554104	3.1110411698178	3.3067036312444	3.08249772634152	3.15594009408352	3.82602693281453	3.52402976355561
131965	3.44687699766124	6.04098967715774	3.260955418003	6.11720675068888	4.83874632686542	3.93192941763799	4.18979852588187	3.54352741065429	3.96510635651551	6.42527620793126	4.11260116332226	5.10938124624604	3.17210812127226	3.41679192676966	3.99999986738328
132	4.19023068785654	3.93819040899495	3.30630490541029	5.50345511492832	5.78738935674344	3.64281108655582	3.05094556223957	3.3337304181037	3.75928186645963	3.79924014581352	3.33224097817777	4.49479915675251	4.61563252484102	3.74360450714782	4.03074320758647
132001	6.14292784962398	4.9736865396714	5.27820899382982	4.98091015924641	5.1002405026084	3.43758430057457	5.75078304213434	5.23282864727321	6.75486855647864	4.00447980791471	4.5607742672816	7.51853215194911	6.58302546640614	5.04770608794587	5.37923632929398
132014	5.01001459182377	3.98203810644192	5.33198804775606	4.23757521308857	4.57932468637991	5.43379769515167	5.07212125999573	4.32489695076779	4.89277150260701	3.23966353778969	3.47740021828256	4.02392129206048	3.93154547672802	4.35723345963828	5.12953003436904
132112	4.41360967328994	3.68838696904266	4.88371796630348	4.48326821833914	3.94427191793441	3.7194397191723	5.05584816158608	4.8448677625627	4.38652711119762	3.31763648439999	3.45033984371303	4.13689467906242	3.73595647887176	3.98684891743221	4.67038843849233
132141	3.95180552017491	3.91962474876764	4.43720734618452	3.83283143205871	3.87297754647086	4.65763135642925	4.28027037613849	3.97753619559395	4.37968288250753	3.42936349935383	3.43740566828193	3.81274271949719	3.84129339542733	3.96747453171616	3.82707436760144
132158	6.05889959481053	5.38839353529695	5.64351446418834	5.16546388084463	5.32682569600834	6.25886075890223	5.69160172353186	5.93478435860161	6.4136241575699	4.22053715086673	4.9611333010592	5.0808324891588	4.95747682341449	5.4429034216727	4.43769185361822
132160	4.037196040411	3.27075624457659	3.37467347876159	3.55014653422611	3.44342236216356	5.0782636503644	3.57466037381087	3.57466037381087	3.85464938845915	3.44586393810249	5.21978927577794	3.41893735081053	3.11716611277035	3.95231060330489	4.0960125152649
132200	4.41360967328994	4.37069812535242	5.04037690955638	4.075311863192	4.06360452430981	5.07496418278934	3.97011379366462	4.46500100220373	4.1817287289332	3.32678245942198	3.17283776240796	3.82983503079642	3.78237688102078	4.23197011524807	4.06784006760844
132241	5.1096339040625	4.84777489127889	4.49462771127387	4.41616195635317	4.5410566880755	5.07288021881336	6.23920395268478	4.45975306046034	4.99998485988784	4.3372906244834	6.8708997356419	4.70436936042735	4.16380502955062	4.49114983684761	4.06610871165892
132243	6.44947761108716	6.51989433204337	7.11142978696031	6.1040829880316	6.06200053049743	7.068023909832	6.62721609662825	7.11142978696031	6.93755888977035	10.6419880489304	10.2277317557529	13.6392733246178	11.5812005836435	6.89355514054115	7.3460694814556
132299	4.54721365303087	3.52754799180304	3.86570095838624	4.01472436985664	4.18432071583411	4.35820354662597	5.5019915012194	4.70566499055831	4.71132178955892	3.09643179382725	2.83067863967472	4.85283570133206	3.72218749780664	4.4841507210766	3.70749542034279
132320	3.49926702480566	3.11175977097315	3.66139543153976	3.74145859719721	3.27427637399393	3.69994318947322	3.60500522337535	3.3506776289634	3.46361568381818	2.81135017109955	2.99802055297848	3.25337033767158	2.96074557567057	3.13640822809799	3.51349238852157
132321	2.64866312357264	2.57096472976419	3.70416909471785	2.38941966011157	2.51185000128424	2.3001546662721	2.87685294090946	2.73333639837104	2.56643268095789	2.27158312739962	2.57096472976419	2.54658303110356	2.52804945811003	2.91698944819915	2.52318781824361
1325	4.79302532138501	5.75028485091326	7.97395685669141	5.84138548058926	6.0336574159511	5.66676233212241	6.90127415445316	6.21617621395144	6.17376559935509	3.82649238029577	5.84138548058926	5.14886032872038	5.55986174543602	6.15516793236136	7.91383980974298
132612	3.92014819250239	3.39653875282082	3.48577187575957	3.89981911306479	3.46011982673733	3.7972437086534	3.91850864463012	4.66383919613825	3.83733737935701	5.11510133658003	5.27572002335026	4.34778630551619	4.26392660018013	4.37490617610261	3.94954588051643
132625	3.94874003710142	8.72147497345944	4.42854963369323	10.5140475137538	10.9818473846813	4.1170122974519	5.65161819812055	3.47451657407965	3.55344863666713	7.22610616880907	6.89370870586007	3.31861247789765	3.19204143780316	3.41679192676966	9.0608506708847
132660	3.29052477628641	3.40731483419223	3.03983620066406	3.17283209376027	3.36402557369043	3.44411122991333	4.98853063679181	3.00390017699098	3.17283209376027	3.16410440668768	2.98183164187025	2.92593975280753	3.05609480067913	3.67664690020967	3.6031622938872
132671	3.0229667059217	3.1480615243937	2.55200131201579	2.77283843802953	6.41733775089068	3.68232325624349	3.29055696987191	2.67755142184034	2.49368808704167	2.66039317175217	2.65825475071875	2.19865638836762	3.47306625113241	2.40970327762685	2.97451612154107
1327	4.8272769260353	8.32295097021586	5.36906042268069	7.48238147498887	6.85965742890652	5.83526381677768	5.16982113941509	6.39227517737035	5.09369371008084	7.73201154557231	8.85441406455935	7.56728193903632	7.24657481091869	6.77006861354836	7.02645257518505
132724	3.04754235109965	2.59002874380935	3.18218678960369	2.72006973176488	2.70720946452475	3.08043826990172	2.93324959333839	2.72927643636151	2.9129460768893	2.51088005108832	2.69746657256975	2.58429708116269	2.34853088304254	2.597250129981	2.50018724390529
132789	4.23579030888682	3.1786283167077	5.21530317916198	3.83296743186661	3.51462112461294	3.42342648482869	3.10957685116869	8.45536581982043	3.66965518367185	4.22290494349382	2.99130900793562	7.33177220096731	5.59106780448405	5.26282498147459	3.46807703322496
132864	3.47408284887345	3.25384122996879	3.61139441168943	3.35554731526084	3.52248276679054	4.18678405580754	3.26243815498469	3.4618900534554	3.82868051392873	4.14020774534218	4.18255695033179	3.97686883563569	3.53144874974473	3.54060610448018	3.43746150143562
1329	7.53019134936914	11.8739040618693	7.64546027700641	8.4093506174644	8.28867227005848	7.58873573911013	4.87141642399173	6.47552364184966	6.05783043185053	10.0519645892438	10.090824855244	8.53491264710091	8.93679215313032	6.78698132321687	9.17667075099691
132949	4.23254945555054	3.71832275156222	3.70244131973734	3.47817953554059	3.64036219350098	3.52526553388014	4.29287227456075	3.76085116854282	3.73320968709815	5.71176761297041	3.44257202165616	4.02561963147602	3.27548535068311	3.66240612761526	3.44532191742582
132954	3.51329595644444	3.02268999929823	2.99533078246401	2.48245216267042	3.03056980770707	2.31570297638126	2.90129687905017	2.68115813831799	2.75375850951113	2.39713775626694	2.34011314708364	2.45856397118107	2.56879773005493	2.71029642716014	3.59528471659927
133	5.33796844062728	7.92109659711844	5.24871537459115	6.79762013659662	6.39355258469884	4.39795945644175	4.43732500833697	6.41153316436727	5.41394991280288	7.95842989425323	3.3574765160515	5.38041282405499	5.92836263118954	4.42569190701002	6.47084169451908
133015	4.28141200559878	3.63334652613806	3.86329006172529	4.17602521485929	3.86256266733725	3.33915884704049	3.87384485251703	3.49843541273633	4.18994881494277	2.94451122251452	3.2392613728128	3.17317893759927	3.24803098019654	3.56152579466411	3.49775706082374
133022	2.6909507989033	2.70897876101289	2.79551172302676	3.33143016255482	2.98887825450421	2.84027427646843	4.40550770769159	2.89858968295365	3.57425848626196	2.48726252791057	2.50071073471696	2.39366689401519	2.47588146196151	2.79551172302676	2.71029642716014
133308	4.50683807592995	3.48888094247456	3.63590703247992	3.60056780604002	3.8952194791083	4.00093640720277	4.14796603825305	3.80433123272907	4.27551365346139	3.97040121839649	3.17407812101111	3.41442599376122	3.5865440045778	3.39177523823898	3.469112866413
133383	4.25383489752223	5.07170815694019	5.36646796445991	4.0018728885098	3.99619250333563	6.56458128719605	6.16839055277131	4.71349961933408	5.2180444189787	4.1259737415611	3.33882319010332	4.36845743276403	4.33609118566273	4.39676395195653	5.5417644212835
133396	3.84789330165627	3.55275076331169	3.68777705913637	3.68131258166468	3.86943462944196	4.2117665238645	3.86197736363787	4.35643028640159	4.34016434988764	3.2347827475597	2.96807178506666	3.57239926860846	3.68777705913637	3.63901584453344	4.33347955746612
133418	3.60879715699079	2.66295958544099	2.80620447078683	2.67540856572686	2.62252682961725	2.99677766066973	2.61694386215135	2.49064426472793	2.67540856572686	2.67540856572686	2.67540856572686	2.51840945637223	2.60478177777581	2.73845789383358	2.99011164385551
133482	4.18997884087189	3.38438605127081	4.58697872819413	3.68668065387603	3.84938327804468	3.93459143744286	4.93581183592055	4.44220764215028	4.37459932218005	3.77449122502377	3.54037332966451	3.78055466898028	3.62933446815287	4.25939326608294	4.37826261807696
133491	3.17283209376027	2.78831336017945	9.90446528964679	4.44398134481005	4.16175447748262	3.62552883746659	11.429426808037	10.4436878282776	3.86992558058199	2.93957144643423	2.39789033555924	2.45823960590757	3.36319832927746	7.12886059473161	3.37136509153047
133522	3.68417618038005	3.59056678466872	4.41232506238564	4.01266157075205	4.49260702085746	3.57830123036435	4.74572525973679	3.6690410802191	3.75492373271658	3.41861522294567	3.02461620042085	3.60159782697039	3.27429889757246	3.0029391797243	4.86591058474036
133558	5.58924220794565	4.55252783062908	4.82234541694737	4.97712065755476	4.54684906208878	4.77148597169011	4.70514843047877	4.68039800465964	5.0839131928243	3.4659599636981	3.68699563153506	4.20292818199972	4.29770771109051	4.53018297060873	4.5641322163257
133619	4.33662081955033	3.88594813943482	4.01139976993593	3.72066155420118	3.53293355943814	4.035168416224	3.74581201394275	4.18507527032317	3.93040004011228	6.15700901592202	4.93919299526779	4.32089623600939	3.89101939855246	6.19886148140085	4.08634907668121
133686	4.95799548678161	3.68845516415923	3.26674612110075	2.97947532475971	3.06021287484928	3.35139779713729	3.73108677118031	2.94234021937018	3.20660029032289	2.93818685531203	2.64200604964706	4.95705327294727	3.54536725343492	3.03600784866442	3.25043808899587
1337	4.31718386323192	8.91889532878247	5.96234919796303	7.89280731790898	7.98412274213083	4.8434522007975	4.39795945644175	5.72951774098149	4.05288840755959	9.27066884894025	9.1915352327663	8.89437491293979	9.36423710472208	5.98536933016673	5.67302014748479
133746	3.51523521959201	4.82987755933233	4.36756479247732	5.46765394033775	3.82746045742629	3.3839802202723	4.34244378340867	4.08392968928377	4.10604005803663	5.69069829929311	6.31984445311939	4.49479364039663	3.93857678636786	7.59084117834361	4.19776366905771
133874	5.65773536062666	4.98581596974934	5.4076070927345	5.22697895367611	4.86042196448605	4.49782011774583	6.25873827988159	5.51995788607541	5.81341084589071	3.79878379785384	3.71276017394797	4.40510185485893	4.7420091788992	5.05724562376246	4.73223508294446
133923	5.01409327985293	4.47134853346036	5.53505018837135	5.22435797735486	4.75454875601378	5.73106098534276	4.89316672349491	5.01449639350477	6.09983924475468	3.49061203294321	3.62548471846778	4.54928404949237	4.43327607509008	4.87653322134673	4.81962367848016
134	7.07266071179351	6.67915704840204	7.16446719534484	6.66051846855421	6.58381660589746	6.9346472717989	7.44749182801117	7.18915531628823	7.52453622719038	5.49440285474686	4.80192184203418	6.60190157314955	6.66475034647386	6.80054671032224	6.8346000718587
1340	6.55154212840836	11.2206608387579	6.67466255789528	9.89567770867782	10.0414843049513	6.51558353059147	4.27756868780323	6.21050705023775	5.53522053258783	10.3919237806014	9.99705023092488	11.6095244672901	11.5020634034708	10.0065883349897	10.1079459848011
134145	5.0231980972324	3.93230900885427	4.35120590617272	4.06360452430981	3.98097724978024	4.51045181897739	5.91985610726283	4.50995554840985	4.46568926553571	3.40981229829459	3.63041453160717	3.54847696691946	3.7375464432183	4.57634486170022	4.06360452430981
134147	12.4121849429661	10.753982325356	10.8648821038911	10.4724539277598	10.5674224022577	4.88940972903216	12.166328342627	10.4794434648581	12.147171810214	7.8640976601159	7.51871730583054	8.87077186080658	9.15487771547519	10.5262842006907	10.4724539277598
134218	4.62881409818707	4.2371547725847	4.51222926024601	4.72601659185095	4.49455476727069	4.25350528586623	4.2420359033667	3.91954522110386	4.16853558304412	5.57497880074295	5.86804573025632	3.78923756787258	4.07903667439534	6.68126007888579	4.46231393080898
134265	6.78843110451373	5.60934979865519	5.37629957067805	5.26475346652592	5.14326868372239	5.26102086829008	6.02509860030602	5.37629957067805	6.18476530658841	4.41545548419048	4.18437472412087	5.29179354520933	5.34730309614733	6.0149908659827	5.95260407538246
134266	3.88028706612823	4.62567669881405	4.20412489749987	4.02128195474002	4.63953824363687	3.54803527803296	3.84150406790326	3.97487229713221	4.08994693362263	4.38963217518081	4.00190994817092	4.70446623872279	4.39247894530083	4.39411082568645	3.8107195523491
134285	4.74235624917763	4.0871197083044	4.31956595566357	3.97584412087988	3.81772799133351	4.78754687447542	4.67039347460008	4.16518345360053	4.06887124102481	3.39400486452456	3.20359796065084	4.95513335726516	4.54782233347758	4.33618023921637	4.37461180921141
134288	5.33539502161684	4.16174205724038	6.21536126096074	4.78745434753672	4.64948140514397	4.47316187395544	5.97672197456316	4.95295396998989	4.84475938026003	3.14248905746049	3.3574765160515	4.20747203988044	3.91887971426166	4.47316187395544	4.57106990088915
134353	3.79939852040396	3.88590310630589	5.08731450579228	5.22627551459653	3.9790391747344	4.29083977018676	4.33035276138163	4.04050389242358	4.06833595130622	4.6088955614515	3.75757745976408	6.60718431979582	5.18672832919122	4.7890984071257	3.94454374313493
134359	3.16309412464971	3.15450109791767	4.33042638077708	3.20359665183668	3.20359665183668	3.79506740366299	3.4117092580022	3.09377359431063	3.20359665183668	2.99104797384169	2.61218772104125	3.68838155895911	3.23675711692074	3.15389051595804	3.34330732044719
134430	3.7590759151275	6.72786724500972	3.11299483272392	5.97568808093584	5.3916844869935	2.79945800353131	3.54435848136737	3.47245131583207	2.9500724626905	9.06799038058309	7.97849960890831	2.79171968559255	3.0834348372991	2.95218955716879	3.3774752141122
134466	3.34986885150288	2.57675872560322	2.96805309981808	3.12150741059644	4.31277969910505	3.17656191210355	3.28314580035022	3.35255229620176	3.2547972611719	3.28755498954718	3.9084197559922	2.83190367752245	2.71029642716014	2.94955401864661	2.95148324300467
134492	3.98185909499115	4.94183027664616	4.47484852411424	3.40714543673872	3.48630043073934	3.64869442826354	3.32306733511938	3.34851661669408	3.59615284720359	6.81264567162045	6.15625998863629	8.71156831167146	6.24725047719775	4.03709572780161	4.17092762261605
1345	4.51595193650062	9.61973090737127	5.19782359752956	7.12034773364513	7.94403089883636	6.40873545822583	4.23181129262449	4.47937524469062	6.08397682224941	10.7319981921019	9.71423758851883	9.65365876069551	9.98223306589157	6.72832008983059	8.13918800867855
134510	4.08000172250651	8.75317242856684	9.22774407888449	7.67529872760248	9.49625458038074	3.94671127354756	3.27905511450382	4.090009094284	8.85840090396978	6.41234343552515	6.28191373864146	9.70919872427014	10.5335244184092	10.8228098027517	3.94977381793375
134526	3.78614490992106	3.25713457873138	3.85401319238917	3.20359665183668	3.28097014434272	3.81858759731846	3.28097014434272	3.90795058603574	3.33116401759665	3.12096022809436	3.15412483126287	2.84953628586618	3.02507486194068	3.84647829247145	3.02134488542526
134548	3.7251730652093	3.25903654126744	3.38161385680625	5.48709783525722	3.9707062628377	3.70952284836111	5.61568093710425	3.25903654126744	3.21152123694602	2.79728327029601	2.88908795472295	2.61218772104125	2.85800008426322	3.02348435904972	3.03064069249184
134549	3.58442588523655	2.91453341092422	3.93577421327008	3.46771374236715	3.39499682172622	5.12097327910418	4.67236932751559	3.96813662629127	3.948897242547	3.10800549014677	2.89337704322679	3.50516459504776	2.83762815415393	3.7896929957266	3.85212092711592
134553	4.13065174406391	3.96880193954343	4.18430282238194	3.29317442554537	3.45202559491463	4.78067425087782	3.57614899414153	4.16779552682829	3.84353709346922	3.10580528264144	3.33529490065636	3.43378735935988	3.21276445552437	3.08099487504078	3.28061223866021
1347	6.5247369912034	13.0840960366527	9.67889800681852	12.6515607014423	12.6760855108663	7.21037005872794	6.18438693127441	10.0510434956589	5.21613940578328	11.168922134494	10.3000262787849	11.3612936080185	11.8571214578869	12.765174178868	12.5362132480158
134728	2.96894105223761	2.80044214988291	2.90641309372466	2.97380987036137	2.69873164648208	2.86459397995501	2.97260065941834	2.97545400101485	2.76183748802797	3.1556184009108	2.65640420855419	5.26777821490428	3.54445986247032	2.91899713765159	2.83748887082693
1349	2.77593755939438	6.59335769472094	4.59184793317776	6.35654980722038	6.11966279424363	5.08052122736511	2.87555033654752	5.47493455285596	4.43081595871439	7.48173261218632	6.18040455974955	5.78720947507989	6.41011258318095	4.62872941239784	6.29350808287348
134957	3.11297851355088	2.74515920160036	3.62131693288182	3.05326592007971	2.71061538139796	3.45435074626904	3.12957455484469	2.69289816502173	2.57666958441975	2.92321955007745	2.47970050652596	3.27372507341857	3.67810883048819	2.63834412043556	2.72528505257854
1350	4.74842691046428	10.5572233719277	6.6579054680993	9.11686945583892	10.6493098886666	13.0143402730874	3.77243176504302	6.41045852879247	7.74573366169045	11.0228240757061	9.17637413750882	11.3584194021742	11.748030268508	8.86633087661731	10.3552420295169
1351	6.41603292349277	5.90192881813406	5.04037690955638	5.98302202748876	5.85631412706484	5.88860888832776	6.08896764719444	6.13979300531326	6.13979300531326	6.94086645670897	5.98801615538775	6.83427411000698	6.70243755868206	5.96002578341212	6.48353660540665
135112	5.61604057198123	3.00542766276378	2.88917297032355	3.63915555220488	4.17494005148838	3.3454441727159	2.97963917755547	2.75893965565561	2.56839313418491	3.61767699755848	2.41705070641587	2.43143967291939	2.57171672099376	2.57271786592753	2.86018207404447
135114	3.11710046172578	2.95218955716879	3.64966102659022	3.63995236626046	4.08927827074079	2.81218219308525	3.42144722711276	2.69377966746068	2.46041784380434	2.84896456571231	2.77219113836647	2.58429708116269	2.9839602854368	2.95218955716879	3.13254699821965
135152	3.52647856284641	2.70768301685448	3.17716208250486	2.86412838095352	3.034835075269	3.26340153776369	2.90170677611463	2.73647209287112	4.69969924012578	2.47950065233835	2.4494624378414	5.5626795293088	5.64265996056715	3.04197531612906	2.77124088042916
